cost        CG2        HBCS        ScaleStar
1        10218.04        17155.95        10240.35
2        7142.1        12214.48        7149.11
3        6017.32        8428.22        6574.8
4        5421.07        5983.27        6574.8
5        5033.57        5031.34        6574.8
6        4771.39        4866.66        6574.8
7        4581.92        4753.53        6574.8
8        4437.92        4661.96        6574.8
9        4325.8        4568.97        6574.8
10        4235.75        4513.46        6574.8
11        4160.45        4462.91        6574.8
12        4098.87        4414.95        6574.8
13        4045.67        4372.53        6574.8
14        4000.34        4330.8        6574.8
15        3958.61        4303.5        6574.8
16        3924.73        4278.58        6574.8
17        3891.81        4249.36        6574.8
18        3863.33        4228.02        6574.8
19        3837.8        4198.99        6574.8
20        3816.26        3816.26        6574.8
