cost        CG2        HBCS        ScaleStar
1        9863.06        16395.91        9885.02
2        6888.2        11588.8        6896.56
3        5808.8        8262.72        6341.48
4        5228.76        5595.71        6341.48
5        4861.24        4853.54        6341.48
6        4607.69        4696.53        6341.48
7        4423.03        4576.92        6341.48
8        4282.3        4487.11        6341.48
9        4173.4        4409.01        6341.48
10        4085.1        4354.5        6341.48
11        4014.01        4311.07        6341.48
12        3955.42        4262.32        6341.48
13        3903.49        4218.68        6341.48
14        3860.1        4181.28        6341.48
15        3821.06        4149.84        6341.48
16        3785.87        4115.07        6341.48
17        3755.86        4096.88        6341.48
18        3727.3        4070.91        6341.48
19        3702.75        4057.19        6341.48
20        3681.82        3681.82        6341.48
