cost        CG2        HBCS        ScaleStar
1        11301.79        19084.64        11312.84
2        7894.28        13230.86        7899.95
3        6635.86        9593.85        7266.66
4        5982.11        6338.8        7266.66
5        5563.1        5570.15        7266.66
6        5273.89        5380.87        7266.66
7        5064.18        5257.5        7266.66
8        4907.45        5150.09        7266.66
9        4782.52        5063.57        7266.66
10        4681.12        5001.57        7266.66
11        4600.47        4932.52        7266.66
12        4531.77        4879.63        7266.66
13        4472.88        4836.11        7266.66
14        4422.51        4801.41        7266.66
15        4377.87        4767.58        7266.66
16        4337.9        4726.26        7266.66
17        4302.69        4699.53        7266.66
18        4270.95        4668.61        7266.66
19        4242.35        4645.07        7266.66
20        4219.24        4219.24        7266.66
