cost        CG2        HBCS        ScaleStar
1        11229.96        18612.57        11266.3
2        7849.73        13160.47        7846.75
3        6594.98        9301.74        7226.85
4        5948.64        6407.42        7226.85
5        5526.6        5554.52        7226.85
6        5241.89        5341.76        7226.85
7        5035.83        5233.64        7226.85
8        4877.4        5123.23        7226.85
9        4755.71        5038.58        7226.85
10        4655.88        4969.93        7226.85
11        4574.23        4896.17        7226.85
12        4504.38        4851.68        7226.85
13        4447.02        4801.41        7226.85
14        4397.06        4770.28        7226.85
15        4354.6        4734.47        7226.85
16        4314.04        4695.38        7226.85
17        4278.61        4675.68        7226.85
18        4247.54        4650.73        7226.85
19        4219.86        4624.91        7226.85
20        4196.21        4196.21        7226.85
