cost        CG2        HBCS        ScaleStar
1        11193.5        18605.25        11214.75
2        7817.09        13380.96        7817.65
3        6561.25        9293.01        7207.11
4        5926.51        6475.16        7207.11
5        5516.79        5508.79        7207.11
6        5222.01        5321.33        7207.11
7        5018.67        5203.87        7207.11
8        4858.98        5094.68        7207.11
9        4737.23        5001.09        7207.11
10        4636.76        4949.71        7207.11
11        4556.47        4895.92        7207.11
12        4487.15        4837.5        7207.11
13        4430.37        4788.89        7207.11
14        4381.13        4751.49        7207.11
15        4336.5        4713.14        7207.11
16        4297.2        4688.88        7207.11
17        4262.7        4648.88        7207.11
18        4230.52        4626.73        7207.11
19        4202.55        4605.62        7207.11
20        4179.28        4583.92        7207.11
