cost        CG2        HBCS        ScaleStar
1        10973.8        18441.44        10987.82
2        7658.94        12920.07        7668.57
3        6450.52        9080.96        7074.28
4        5812.12        6340.22        7074.28
5        5405.66        5410.54        7074.28
6        5123.53        5223.44        7074.28
7        4916.32        5103.62        7074.28
8        4765.54        4995.57        7074.28
9        4645.9        4914.8        7074.28
10        4546.99        4849.87        7074.28
11        4467.5        4788.99        7074.28
12        4402.8        4743.17        7074.28
13        4344.42        4706.66        7074.28
14        4295.46        4662.23        7074.28
15        4252.21        4627.92        7074.28
16        4215.01        4597.57        7074.28
17        4180.71        4564.72        7074.28
18        4148.88        4531.87        7074.28
19        4121.95        4513.06        7074.28
20        4099.19        4099.19        7074.28
