cost        CG2        HBCS        ScaleStar
1        10899.35        18199.68        10915.57
2        7611.12        12819.1        7609.78
3        6410.88        9108.27        7017.68
4        5778.99        6393.27        7017.68
5        5372.3        5414.62        7017.68
6        5089.62        5183.03        7017.68
7        4884.94        5069.48        7017.68
8        4734.94        4965.13        7017.68
9        4613.69        4879.35        7017.68
10        4517.28        4824.2        7017.68
11        4438.32        4767.23        7017.68
12        4371.8        4703.54        7017.68
13        4315.65        4666.14        7017.68
14        4267.03        4629.25        7017.68
15        4224.53        4599.73        7017.68
16        4186.2        4559.43        7017.68
17        4152.37        4527.66        7017.68
18        4121.34        4506.84        7017.68
19        4094.16        4488.41        7017.68
20        4071.76        4071.76        7017.68
