cost        CG2        HBCS        ScaleStar
1        10251.42        17051.47        10277.14
2        7164.23        12205.71        7169.11
3        6032.03        8483.68        6606.66
4        5432.36        5699.09        6606.66
5        5057.74        5051.87        6606.66
6        4788.82        4874.8        6606.66
7        4605.57        4772.37        6606.66
8        4456.53        4668.12        6606.66
9        4343.3        4590.84        6606.66
10        4250.09        4533.52        6606.66
11        4177.42        4479.88        6606.66
12        4114.92        4431.56        6606.66
13        4061.7        4391.72        6606.66
14        4015.1        4359.41        6606.66
15        3976.13        4315.66        6606.66
16        3939.46        4287.33        6606.66
17        3907.27        4265.42        6606.66
18        3879.51        4245.18        6606.66
19        3853.14        4216.65        6606.66
20        3831.16        3831.16        6606.66
