cost        CG2        HBCS        ScaleStar
1        4375.2        5507.4        4418.34
2        3420.44        4240.69        3421.92
3        2802.7        3851.18        2805.46
4        2376        3232.94        2376.85
5        2168.46        2646.58        2171.86
6        1982.2        1994.15        1990.91
7        1873.86        1897.86        1990.91
8        1788.81        1857.44        1990.91
9        1698.68        1802.43        1990.91
10        1639.62        1765.73        1990.91
11        1583.14        1725.79        1990.91
12        1542.82        1705.3        1990.91
13        1505.6        1666.7        1990.91
14        1472.44        1652.86        1990.91
15        1447.32        1634.61        1990.91
16        1420.49        1632.85        1990.91
17        1399.43        1613.6        1990.91
18        1377.74        1601.09        1990.91
19        1360.99        1593.94        1990.91
20        1343.67        1343.67        1990.91
