cost        CG2        HBCS        ScaleStar
1        4209.1        5291.58        4237.36
2        3296.2        4384.2        3306.54
3        2702.69        3771.92        2719.83
4        2290.58        3185.7        2290.15
5        2088        2616.41        2090.19
6        1913.11        1906.45        1924.09
7        1803.64        1822.51        1924.09
8        1724.13        1777.08        1924.09
9        1635.04        1735.08        1924.09
10        1585.44        1704.29        1924.09
11        1526.66        1670.98        1924.09
12        1490.25        1647.55        1924.09
13        1452.88        1606.07        1924.09
14        1420.29        1598.65        1924.09
15        1397.52        1576.82        1924.09
16        1368.72        1573.46        1924.09
17        1350.22        1566.99        1924.09
18        1327.97        1546.51        1924.09
19        1310.73        1540.79        1924.09
20        1295.16        1532.25        1924.09
