cost        CG2        HBCS        ScaleStar
1        4186.01        4858.79        3916.99
2        3033.41        3967.42        3040.57
3        2488.35        3642.79        2490.9
4        2114.14        2983.48        2111.38
5        1926.64        2340.88        1926.36
6        1754.34        1841.71        1766.56
7        1662.68        1692.3        1766.56
8        1591.49        1649.32        1766.56
9        1509.13        1600.61        1766.56
10        1460.96        1575.58        1766.56
11        1407.04        1544.75        1766.56
12        1373        1495.04        1766.56
13        1335.72        1479.48        1766.56
14        1309.11        1465.18        1766.56
15        1284.55        1459.92        1766.56
16        1260.06        1450.33        1766.56
17        1241.28        1431.34        1766.56
18        1222.65        1425.26        1766.56
19        1207.25        1421.04        1766.56
20        1193        1193        1766.56
