cost        CG2        HBCS        ScaleStar
1        4406.35        5621.07        4454.8
2        3453.08        4491.21        3464.12
3        2832.36        3979.93        2839.38
4        2404.39        3366.16        2405.17
5        2197.13        2606.37        2198.05
6        2001.77        2010.8        2010.8
7        1895.13        1926.59        2010.8
8        1810.16        1874.84        2010.8
9        1718.33        1834.92        2010.8
10        1658.99        1781.98        2010.8
11        1604.03        1745.35        2010.8
12        1561.35        1711.71        2010.8
13        1523.01        1688.34        2010.8
14        1489.76        1676.48        2010.8
15        1462.61        1668.62        2010.8
16        1436.49        1648.37        2010.8
17        1416.08        1634.83        2010.8
18        1394.24        1624.5        2010.8
19        1376.64        1616.51        2010.8
20        1360.04        1360.04        2010.8
