cost        CG2        HBCS        ScaleStar
1        4786.52        5940.61        4805.65
2        3742.51        4969.35        3748.89
3        3069.52        4089.38        3072.71
4        2602.8        3697.32        2604.36
5        2377.91        2915.96        2379.61
6        2171.5        2230.58        2179.22
7        2052.25        2092.26        2179.22
8        1945.18        2024.96        2179.22
9        1860.95        1983.19        2179.22
10        1793.53        1926        2179.22
11        1735.89        1884.83        2179.22
12        1690.12        1847.55        2179.22
13        1648.27        1827.86        2179.22
14        1614.62        1817.79        2179.22
15        1585.26        1803.35        2179.22
16        1556.03        1792.41        2179.22
17        1533.33        1773.11        2179.22
18        1510.28        1756.01        2179.22
19        1491.25        1730.98        2179.22
20        1472.66        1472.66        2179.22
