cost        CG2        HBCS        ScaleStar
1        5212.97        6661.59        5246.55
2        4069.3        5232.67        4072.91
3        3337.03        4451.3        3349.35
4        2828.94        3869.05        2828.09
5        2583.5        3128.92        2588.64
6        2372.52        2520.86        2366.08
7        2232.31        2256.39        2366.08
8        2123.65        2214.08        2366.08
9        2024.41        2152.82        2366.08
10        1957.35        2111.06        2366.08
11        1889.74        2061.58        2366.08
12        1841        2014.96        2366.08
13        1792.68        1993.18        2366.08
14        1753.89        1980.6        2366.08
15        1726.18        1963.55        2366.08
16        1692.26        1936.74        2366.08
17        1668.59        1918.61        2366.08
18        1641.66        1912.86        2366.08
19        1621.67        1888.89        2366.08
20        1600.85        1600.85        2366.08
