cost        CG2        HBCS        ScaleStar
1        3936.05        4980.91        4010
2        3085.2        4061.14        3088.39
3        2524.2        3475.99        2529.09
4        2142.62        3012.67        2145.24
5        1955.83        2187.1        1956.75
6        1790.93        1839.1        1793.7
7        1697.07        1716.87        1793.7
8        1616.06        1671.21        1793.7
9        1531.74        1633.35        1793.7
10        1488.64        1587.21        1793.7
11        1430.93        1547.61        1793.7
12        1398.79        1522.83        1793.7
13        1359.02        1513.92        1793.7
14        1331.98        1491.08        1793.7
15        1309.69        1481.56        1793.7
16        1282.48        1477.32        1793.7
17        1264.73        1458.45        1793.7
18        1243.34        1452.79        1793.7
19        1228.38        1442.28        1793.7
20        1213.31        1213.31        1793.7
