cost        CG2        HBCS        ScaleStar
1        6154.46        9210.85        6156.8
2        4661.01        7021.11        4667.81
3        3764.48        4994.11        3767.8
4        3316.67        3826.53        3278.98
5        3024.64        3322.62        3270.06
6        2811.87        2837.61        3270.06
7        2681.28        2751.71        3270.06
8        2553.24        2699.11        3270.06
9        2461.05        2633.79        3270.06
10        2394.97        2569.28        3270.06
11        2328.88        2528.79        3270.06
12        2280        2496.56        3270.06
13        2235.44        2469.57        3270.06
14        2195.75        2433.32        3270.06
15        2165.71        2422.15        3270.06
16        2135.89        2405.47        3270.06
17        2108.21        2393.41        3270.06
18        2086.69        2372.41        3270.06
19        2063.91        2351.76        3270.06
20        2045.97        2336.79        3270.06
