cost        CG2        HBCS        ScaleStar
1        6996.43        10219.41        7002.16
2        5301.74        7959.69        5323.41
3        4279.68        5998.67        4279.75
4        3782.79        4108.8        3730.44
5        3431.84        3750.13        3711.46
6        3193.97        3210.03        3711.46
7        3040.99        3128.81        3711.46
8        2899.91        3052.04        3711.46
9        2796.93        2975.79        3711.46
10        2716.88        2928.96        3711.46
11        2646.57        2875.3        3711.46
12        2589.72        2847.5        3711.46
13        2538.9        2810.38        3711.46
14        2496.49        2795.59        3711.46
15        2461.53        2759.85        3711.46
16        2426.18        2746.67        3711.46
17        2395.43        2711.42        3711.46
18        2371.46        2697.77        3711.46
19        2347.51        2669.42        3711.46
20        2324.76        2324.76        3711.46
