cost        CG2        HBCS        ScaleStar
1        6427.66        9491.91        6432.55
2        4876.41        7566.88        4891.64
3        3936.03        5509.05        3937.37
4        3444.97        3927.1        3417.67
5        3153.67        3581.08        3417.67
6        2937.97        2943.7        3417.67
7        2792.46        2871.4        3417.67
8        2666.41        2809.02        3417.67
9        2569.15        2738.47        3417.67
10        2499.7        2683.47        3417.67
11        2433.37        2641.33        3417.67
12        2380.01        2609.1        3417.67
13        2334.09        2590.5        3417.67
14        2293.51        2568.76        3417.67
15        2264.22        2549.11        3417.67
16        2230.32        2515.18        3417.67
17        2203.74        2484.69        3417.67
18        2180.81        2467.83        3417.67
19        2157.14        2447.67        3417.67
20        2137.5        2137.5        3417.67
