cost        CG2        HBCS        ScaleStar
1        6096.85        8937.41        6107.19
2        4611.69        7019.45        4626.07
3        3726.63        5161.99        3727.76
4        3297.23        3638.65        3235.75
5        2987.73        3307.89        3235.75
6        2781.91        2796.1        3235.75
7        2649.21        2721.33        3235.75
8        2529.51        2666.6        3235.75
9        2436.87        2604.37        3235.75
10        2368.87        2568.62        3235.75
11        2304.61        2501.11        3235.75
12        2256.32        2479.27        3235.75
13        2215.62        2453.86        3235.75
14        2174.9        2427.24        3235.75
15        2143.07        2408.71        3235.75
16        2114.79        2382.01        3235.75
17        2087.12        2360.71        3235.75
18        2067.28        2331.15        3235.75
19        2045.39        2314.04        3235.75
20        2026.79        2026.79        3235.75
