cost        CG2        HBCS        ScaleStar
1        6166.31        8751.66        6005.24
2        4815.45        7218.82        4834.5
3        3760.74        5793.73        3750.05
4        3360.67        4201.25        3366.48
5        3018.37        3143.68        3061.33
6        2823.12        2825.9        3061.33
7        2653.64        2702.81        3061.33
8        2541.89        2629.28        3061.33
9        2433.35        2589.84        3061.33
10        2363.69        2560.37        3061.33
11        2289.58        2516.24        3061.33
12        2239.23        2474.44        3061.33
13        2186.45        2443.52        3061.33
14        2147.49        2410.29        3061.33
15        2108.44        2385.5        3061.33
16        2078.33        2354.59        3061.33
17        2049.75        2332.95        3061.33
18        2024.61        2324.28        3061.33
19        2001.18        2310.15        3061.33
20        1979.93        1979.93        3061.33
