cost        CG2        HBCS        ScaleStar
1        5363.59        7678.56        5277.74
2        4231.6        6450.31        4251.79
3        3330.74        5041.05        3302.83
4        2957.38        3530.81        2959.96
5        2658.43        2797.9        2693.99
6        2494.11        2497.01        2693.99
7        2332.2        2350.5        2693.99
8        2237.88        2299.87        2693.99
9        2140.78        2267.03        2693.99
10        2078.44        2234.03        2693.99
11        2013.38        2223.92        2693.99
12        1969.05        2179.65        2693.99
13        1923.88        2146.3        2693.99
14        1889.05        2121.8        2693.99
15        1855.61        2102.93        2693.99
16        1830.52        2076.32        2693.99
17        1803.09        2050.09        2693.99
18        1781.34        2034.19        2693.99
19        1760.12        2029.72        2693.99
20        1741.68        1741.68        2693.99
