cost        CG2        HBCS        ScaleStar
1        6084.55        8691.85        5976.17
2        4798.29        7155.2        4806.15
3        3768.87        5656.72        3742.66
4        3350.1        4088.29        3357.22
5        3010.67        3044.24        3051.25
6        2810.42        2876.88        3051.25
7        2639.78        2651.03        3051.25
8        2524.71        2612.68        3051.25
9        2427.02        2574.67        3051.25
10        2348.37        2533.94        3051.25
11        2280.71        2510.1        3051.25
12        2226.31        2475.54        3051.25
13        2178.23        2439.91        3051.25
14        2138.13        2412.68        3051.25
15        2102.6        2383.93        3051.25
16        2072.41        2350.89        3051.25
17        2043.6        2328.55        3051.25
18        2018.02        2310.9        3051.25
19        1995.78        2298.5        3051.25
20        1974.65        1974.65        3051.25
