cost        CG2        HBCS        ScaleStar
1        5703.66        8190.9        5598.47
2        4503.46        6815.25        4504.31
3        3532.2        5389.02        3507.12
4        3134.25        3879.7        3139.14
5        2818.27        2903.83        2857.01
6        2632.65        2640.89        2857.01
7        2476.1        2512.75        2857.01
8        2365.7        2445.22        2857.01
9        2271.68        2408.39        2857.01
10        2201.41        2366.86        2857.01
11        2136.11        2348.89        2857.01
12        2088.92        2315.57        2857.01
13        2041.64        2284.96        2857.01
14        2004.6        2257.69        2857.01
15        1969.75        2223.35        2857.01
16        1941.4        2194.99        2857.01
17        1914.37        2182.7        2857.01
18        1889.56        2166.38        2857.01
19        1868.77        2152.84        2857.01
20        1849.2        1849.2        2857.01
