cost        CG2        HBCS        ScaleStar
1        5584.35        7895.78        5418.46
2        4354.19        6513.26        4362.12
3        3405.87        5131.58        3391.77
4        3036.33        3843.9        3039.03
5        2725.87        2942.62        2767.24
6        2548.96        2560.57        2767.24
7        2398.19        2429.53        2767.24
8        2293.71        2366.64        2767.24
9        2200.42        2326.91        2767.24
10        2132.85        2311.48        2767.24
11        2067.55        2270.75        2767.24
12        2020.48        2238.06        2767.24
13        1975.37        2206.26        2767.24
14        1940.89        2175.54        2767.24
15        1905.75        2153.64        2767.24
16        1877.4        2119.76        2767.24
17        1851.99        2107.78        2767.24
18        1828.58        2090.35        2767.24
19        1807.92        2082.77        2767.24
20        1789.22        1789.22        2767.24
