cost        CG2        HBCS        ScaleStar
1        5836.19        8424.15        5777.96
2        4639.07        6914.55        4647.25
3        3633.27        5488.4        3615.78
4        3241.21        4102.68        3239.79
5        2908.87        2969.07        2953.84
6        2717.4        2735.82        2953.84
7        2554.25        2577.24        2953.84
8        2442.76        2523.12        2953.84
9        2346.41        2490.38        2953.84
10        2275.53        2453.89        2953.84
11        2205.22        2433.04        2953.84
12        2157.09        2391.34        2953.84
13        2105.55        2369.49        2953.84
14        2069.05        2319.45        2953.84
15        2033.39        2287.28        2953.84
16        2004.67        2269.53        2953.84
17        1975.73        2259.67        2953.84
18        1950.81        2236.72        2953.84
19        1928.89        2222.99        2953.84
20        1908.43        1908.43        2953.84
