cost        CG2        HBCS        ScaleStar
1        6032.5        8554.1        5917.33
2        4753.68        7203.87        4758.14
3        3708.46        5702.38        3704.35
4        3318.31        4092.27        3320.19
5        2974.66        3043.44        3021.34
6        2780.54        2798.97        3021.34
7        2615.9        2657.96        3021.34
8        2507.63        2585.13        3021.34
9        2402.32        2552.32        3021.34
10        2331.32        2513.91        3021.34
11        2258.51        2481.08        3021.34
12        2212.55        2453.2        3021.34
13        2157.28        2411.91        3021.34
14        2120.7        2377.24        3021.34
15        2081.07        2353.39        3021.34
16        2050.78        2343.66        3021.34
17        2022.63        2304.45        3021.34
18        1998.71        2291.89        3021.34
19        1975.49        2280.92        3021.34
20        1954.08        1954.08        3021.34
