cost        CG2        HBCS        ScaleStar
1        6360.33        9073.6        6212.64
2        4991.61        7405.54        4997.99
3        3901.2        5732.25        3889.94
4        3486.26        4178.09        3485.27
5        3128.94        3175.16        3168.93
6        2922.54        2930.75        3168.93
7        2747.61        2772.48        3168.93
8        2629.78        2722.21        3168.93
9        2520.83        2687.23        3168.93
10        2443.98        2641.67        3168.93
11        2372.6        2608.07        3168.93
12        2319.78        2574.13        3168.93
13        2263.95        2531.05        3168.93
14        2224.89        2501.34        3168.93
15        2184.19        2450.03        3168.93
16        2152.96        2430.88        3168.93
17        2123.25        2422.46        3168.93
18        2096.95        2404.36        3168.93
19        2073.18        2384.54        3168.93
20        2050.48        2050.48        3168.93
