cost        CG2        HBCS        ScaleStar
1        5445.86        7736.05        5280.11
2        4238.22        6340.42        4255.01
3        3346.08        5060.25        3308.11
4        2960.46        3713.77        2958.2
5        2655.17        2722.82        2696.25
6        2492.47        2504.26        2696.25
7        2335.67        2364.18        2696.25
8        2243.18        2300.03        2696.25
9        2144.69        2280.82        2696.25
10        2082.64        2243.16        2696.25
11        2016.67        2210.5        2696.25
12        1973.09        2171.21        2696.25
13        1926.63        2146.93        2696.25
14        1893.38        2119.33        2696.25
15        1857.97        2104.14        2696.25
16        1833.61        2072.8        2696.25
17        1805.5        2057.25        2696.25
18        1784.07        2044.61        2696.25
19        1762.96        2035.02        2696.25
20        1744.13        1744.13        2696.25
