cost        CG2        HBCS        ScaleStar
1        5704.85        8228.92        5604.76
2        4503.8        6885.85        4512.94
3        3518.01        5370.13        3509.09
4        3142.81        3801.59        3142.24
5        2822.25        3049.31        2867.02
6        2645.79        2651        2867.02
7        2478.59        2519.04        2867.02
8        2375.95        2451.31        2867.02
9        2276.2        2419.03        2867.02
10        2208.32        2378.64        2867.02
11        2140.38        2357.27        2867.02
12        2093.42        2315.57        2867.02
13        2043.3        2290.44        2867.02
14        2009.4        2265.95        2867.02
15        1973.07        2226.8        2867.02
16        1945.9        2197.53        2867.02
17        1917.19        2190.19        2867.02
18        1893.8        2169.57        2867.02
19        1871.79        2152.08        2867.02
20        1852.03        1852.03        2867.02
