cost        CG2        HBCS        ScaleStar
1        6371.18        9133.18        6250.26
2        5024.56        7606.15        5029.73
3        3946.98        5927.33        3916.09
4        3507.31        4100.48        3510.85
5        3146.35        3225.13        3194.65
6        2941.28        2950.08        3194.65
7        2764.55        2810.87        3194.65
8        2648.93        2731.79        3194.65
9        2537.87        2696.35        3194.65
10        2462.9        2657.2        3194.65
11        2388        2631.48        3194.65
12        2334.92        2577.65        3194.65
13        2280.5        2550.82        3194.65
14        2240.41        2520.27        3194.65
15        2200.79        2495.01        3194.65
16        2167.96        2460.72        3194.65
17        2138.41        2435.49        3194.65
18        2111.77        2419.58        3194.65
19        2087.99        2401.27        3194.65
20        2065.19        2065.19        3194.65
