cost        CG2        HBCS        ScaleStar
1        5171.35        7241.52        5081.67
2        4083.14        6134.68        4085.47
3        3217.41        4804.58        3181.08
4        2846.17        3348.1        2846.25
5        2552.57        2610.12        2591.46
6        2383.74        2405.2        2591.46
7        2244.94        2279.76        2591.46
8        2151.72        2222.81        2591.46
9        2060.34        2188.62        2591.46
10        1999.23        2161.6        2591.46
11        1937.36        2123.52        2591.46
12        1894.71        2098.39        2591.46
13        1850.91        2068.46        2591.46
14        1818.02        2029.62        2591.46
15        1785.48        2007.03        2591.46
16        1759.94        1994.19        2591.46
17        1735.07        1980.12        2591.46
18        1714.92        1964.84        2591.46
19        1694.32        1943.24        2591.46
20        1676.03        1676.03        2591.46
