cost        CG2        HBCS        ScaleStar
1        9811.41        14727.1        9832.03
2        6823.52        11354.55        6827.35
3        5684.59        8260.06        5769.17
4        5097.43        5579        5769.17
5        4734.39        4885.79        5769.17
6        4454.4        4526.95        5769.17
7        4248.36        4414.72        5769.17
8        4093.52        4301.37        5769.17
9        3974.65        4229.6        5769.17
10        3878.36        4163.41        5769.17
11        3800.23        4110.57        5769.17
12        3732.68        4063.92        5769.17
13        3677.39        4009.09        5769.17
14        3628.37        3974.69        5769.17
15        3586.1        3956.61        5769.17
16        3549.18        3924.22        5769.17
17        3515.29        3896.68        5769.17
18        3484.8        3865.4        5769.17
19        3456.9        3846.62        5769.17
20        3434.03        3434.03        5769.17
