cost        CG2        HBCS        ScaleStar
1        9183.84        13915.19        9194.39
2        6387.98        10436.95        6389.32
3        5317.54        7837.61        5402.12
4        4784.74        5013.02        5402.12
5        4421.02        4639.09        5402.12
6        4157.74        4223.69        5402.12
7        3971.19        4119.03        5402.12
8        3828.01        4021.15        5402.12
9        3717.49        3942.27        5402.12
10        3628.45        3894.01        5402.12
11        3555.21        3850.14        5402.12
12        3493.08        3794.99        5402.12
13        3439.96        3754.56        5402.12
14        3394.95        3723.76        5402.12
15        3355.42        3691.6        5402.12
16        3319.89        3665.98        5402.12
17        3288.44        3638.65        5402.12
18        3260.58        3620.48        5402.12
19        3234.67        3591.81        5402.12
20        3212.85        3212.85        5402.12
