cost        CG2        HBCS        ScaleStar
1        9525.56        14363.69        9533.21
2        6624.58        11169.5        6628.05
3        5518.91        8154.48        5600.55
4        4957.02        5429.88        5600.55
5        4583.97        4638.02        5600.55
6        4319.92        4385.38        5600.55
7        4121.64        4292.51        5600.55
8        3970.53        4168.21        5600.55
9        3855.7        4095.04        5600.55
10        3763.52        4036        5600.55
11        3687.57        3985.24        5600.55
12        3624.52        3944.08        5600.55
13        3566.82        3901.93        5600.55
14        3520.93        3848.96        5600.55
15        3479.57        3828.29        5600.55
16        3443.33        3802.41        5600.55
17        3410.88        3767.38        5600.55
18        3381.36        3748.11        5600.55
19        3354.49        3729.59        5600.55
20        3331.42        3331.42        5600.55
