cost        CG2        HBCS        ScaleStar
1        9754.95        15151.28        9768.55
2        6793.41        11588.29        6792.49
3        5666.52        8022.56        5862.76
4        5068.11        5695.66        5862.76
5        4690.87        4693.43        5862.76
6        4434.51        4525.16        5862.76
7        4250.89        4414.18        5862.76
8        4105.15        4295.44        5862.76
9        3992.06        4230.31        5862.76
10        3899.5        4181.33        5862.76
11        3819        4109.68        5862.76
12        3756.47        4068.55        5862.76
13        3699.74        4027.1        5862.76
14        3655.04        3992.19        5862.76
15        3611        3961.92        5862.76
16        3574.89        3924.78        5862.76
17        3542.48        3895.68        5862.76
18        3512.96        3868.62        5862.76
19        3487.07        3854.5        5862.76
20        3464.95        3464.95        5862.76
