cost        CG2        HBCS        ScaleStar
1        9538.74        14635.23        9547.45
2        6640.1        11140.24        6638.86
3        5537.86        7752.86        5730.06
4        4952.56        5587.35        5730.06
5        4586.32        4644.66        5730.06
6        4338.24        4445.72        5730.06
7        4153.89        4290.42        5730.06
8        4014.63        4196.58        5730.06
9        3909.18        4149.2        5730.06
10        3812.17        4086.34        5730.06
11        3734.14        4028.32        5730.06
12        3671.33        3973.42        5730.06
13        3618.28        3937.93        5730.06
14        3571.58        3906.71        5730.06
15        3530.45        3875.73        5730.06
16        3493.86        3844.66        5730.06
17        3462.86        3817.92        5730.06
18        3434.67        3798        5730.06
19        3408.15        3773.82        5730.06
20        3386.69        3386.69        5730.06
