cost        CG2        HBCS        ScaleStar
1        8449.66        12863.22        8468.57
2        5880.18        10039.09        5882.59
3        4905.45        6776.96        5081.61
4        4388.82        4951.17        5081.61
5        4060.72        4062.73        5081.61
6        3842.19        3924.4        5081.61
7        3682.66        3809.66        5081.61
8        3556.25        3720.19        5081.61
9        3456.04        3664.89        5081.61
10        3374.61        3603.56        5081.61
11        3305.41        3561.3        5081.61
12        3252.8        3519.8        5081.61
13        3203.23        3488.06        5081.61
14        3161.3        3449.57        5081.61
15        3126.22        3428.28        5081.61
16        3093.42        3402.91        5081.61
17        3066.67        3380.19        5081.61
18        3040.47        3355.67        5081.61
19        3018.03        3334.25        5081.61
20        2998.18        2998.18        5081.61
