cost        CG2        HBCS        ScaleStar
1        9772.26        15006.7        9783.52
2        6802.01        11517.63        6800.95
3        5676.22        8135.12        5876.68
4        5076.56        5745.64        5876.68
5        4695.68        4709.15        5876.68
6        4439.31        4543.38        5876.68
7        4251.09        4404.9        5876.68
8        4108.77        4309.28        5876.68
9        3994.01        4234.3        5876.68
10        3901.94        4177.23        5876.68
11        3822.4        4118        5876.68
12        3756.95        4082.76        5876.68
13        3703.33        4025.69        5876.68
14        3655.73        3999.41        5876.68
15        3614.97        3971.34        5876.68
16        3577.55        3932.52        5876.68
17        3545.45        3905.22        5876.68
18        3516.02        3880.52        5876.68
19        3489.69        3862.96        5876.68
20        3467.02        3467.02        5876.68
