cost        CG2        HBCS        ScaleStar
1        8042.86        12403.29        8056.04
2        5599.04        9474.76        5600.6
3        4673.99        6524.2        4841.69
4        4175.26        4872.24        4841.69
5        3867.77        3868.64        4841.69
6        3655.44        3720.43        4841.69
7        3501.83        3601.27        4841.69
8        3379.27        3548.47        4841.69
9        3287.44        3474.89        4841.69
10        3209.52        3442.24        4841.69
11        3146.19        3378.53        4841.69
12        3094.03        3347.81        4841.69
13        3047.12        3323.76        4841.69
14        3007.82        3290.38        4841.69
15        2975.31        3256.99        4841.69
16        2943.89        3239.81        4841.69
17        2917.23        3212.54        4841.69
18        2894.13        3193.1        4841.69
19        2871.49        3179.19        4841.69
20        2853.04        2853.04        4841.69
