cost        CG2        HBCS        ScaleStar
1        8531.81        13128.58        8536.28
2        5937.12        10134.65        5939.28
3        4952.78        7059.88        5126.15
4        4429.95        5103.7        5126.15
5        4096.6        4108.56        5126.15
6        3875.13        3960.57        5126.15
7        3712.68        3848.87        5126.15
8        3587.17        3752.84        5126.15
9        3488.4        3697.66        5126.15
10        3406.38        3631.45        5126.15
11        3339.6        3586.7        5126.15
12        3282.85        3552.71        5126.15
13        3233.43        3518.54        5126.15
14        3193        3500.27        5126.15
15        3156.46        3471.48        5126.15
16        3123.68        3438.76        5126.15
17        3096        3413.51        5126.15
18        3070.04        3386.38        5126.15
19        3045.96        3369.54        5126.15
20        3027.15        3351.4        5126.15
