cost        CG2        HBCS        ScaleStar
1        10746.41        16467.76        10764.05
2        7474.48        12579.15        7477.74
3        6244        8820.33        6457.91
4        5581.24        6072.28        6457.91
5        5166.08        5171.68        6457.91
6        4885.28        4990.92        6457.91
7        4679.35        4839.34        6457.91
8        4521.84        4737.74        6457.91
9        4396.62        4675.99        6457.91
10        4294.07        4607.39        6457.91
11        4207.87        4537.27        6457.91
12        4136.79        4490.95        6457.91
13        4079.16        4444.93        6457.91
14        4023.68        4396.97        6457.91
15        3978.3        4367.35        6457.91
16        3938.4        4334.94        6457.91
17        3902.05        4296.58        6457.91
18        3870.13        4278.65        6457.91
19        3840.88        4253.1        6457.91
20        3816.75        3816.75        6457.91
