cost        CG2        HBCS        ScaleStar
1        9080.2        13736.85        9096.99
2        6333        10756.44        6329.95
3        5275.56        7629.8        5462.67
4        4715.15        5287.92        5462.67
5        4362.24        4370.05        5462.67
6        4130.55        4232.29        5462.67
7        3956.44        4093.01        5462.67
8        3821.84        3989.89        5462.67
9        3720.61        3941.11        5462.67
10        3629.51        3889.88        5462.67
11        3557.19        3838.55        5462.67
12        3494.87        3785.87        5462.67
13        3443.92        3756.73        5462.67
14        3400.45        3723.36        5462.67
15        3361.96        3685.31        5462.67
16        3328.52        3659.11        5462.67
17        3297.85        3623.81        5462.67
18        3270.02        3607.09        5462.67
19        3245.15        3586.92        5462.67
20        3224.84        3224.84        5462.67
