cost        CG2        HBCS        ScaleStar
1        9933.28        15402.81        9946.88
2        6917.26        11762.51        6917.62
3        5776.17        8078.16        5971.78
4        5161.23        5588.68        5971.78
5        4780.09        4775.99        5971.78
6        4516.01        4610.99        5971.78
7        4328.31        4481.37        5971.78
8        4184.26        4383.32        5971.78
9        4064.98        4309.2        5971.78
10        3971.57        4250.88        5971.78
11        3891.12        4196.28        5971.78
12        3825.31        4139.41        5971.78
13        3768.75        4110.44        5971.78
14        3720.39        4072.43        5971.78
15        3677.92        4037.52        5971.78
16        3640.92        4001.68        5971.78
17        3607.52        3970.89        5971.78
18        3578.1        3946.56        5971.78
19        3551.31        3924.19        5971.78
20        3528.73        3528.73        5971.78
