cost        CG2        HBCS        ScaleStar
1        9146.09        13909.2        9161.1
2        6364.39        10776.03        6365.31
3        5311.24        7678.85        5496.12
4        4747.06        5230.27        5496.12
5        4394.46        4394.25        5496.12
6        4157.28        4230.84        5496.12
7        3984.36        4125.54        5496.12
8        3845.89        4038.29        5496.12
9        3741.32        3974.28        5496.12
10        3650.9        3903.06        5496.12
11        3580.22        3861.9        5496.12
12        3517.29        3805.29        5496.12
13        3465.31        3771.93        5496.12
14        3420.93        3740.13        5496.12
15        3381.77        3709.52        5496.12
16        3348.52        3682.57        5496.12
17        3317.88        3657.67        5496.12
18        3290.65        3631.79        5496.12
19        3265.43        3610.59        5496.12
20        3244.15        3244.15        5496.12
