cost        CG2        HBCS        ScaleStar
1        10057.97        15503.93        10075.12
2        7005.06        11760.28        7007.82
3        5847.39        8229.79        6053.87
4        5224.31        5722.97        6053.87
5        4840.02        4846        6053.87
6        4571.74        4678.65        6053.87
7        4388.74        4543.82        6053.87
8        4237.45        4437.08        6053.87
9        4118.77        4364.94        6053.87
10        4021.75        4301.02        6053.87
11        3939.6        4250.96        6053.87
12        3873.12        4193.13        6053.87
13        3816.79        4159.03        6053.87
14        3766.7        4113.13        6053.87
15        3724.48        4084.69        6053.87
16        3686.96        4058.31        6053.87
17        3653.59        4029.23        6053.87
18        3624.64        4001.34        6053.87
19        3595.93        3975.9        6053.87
20        3573.37        3573.37        6053.87
