cost        CG2        HBCS        ScaleStar
1        8423.91        12624.26        8435.6
2        5886.03        9085.67        5852.38
3        4988.5        7306.83        4955.84
4        4402.24        5414.87        4747.34
5        4042.42        4052.46        4747.34
6        3795.24        3845.5        4747.34
7        3631.71        3737.83        4747.34
8        3483.69        3671.49        4747.34
9        3371.39        3598.29        4747.34
10        3283.96        3534.81        4747.34
11        3211.96        3475.25        4747.34
12        3156.49        3446.17        4747.34
13        3100.47        3405.98        4747.34
14        3053.84        3372.33        4747.34
15        3013.71        3335.19        4747.34
16        2980.94        3312.78        4747.34
17        2949.18        3292.96        4747.34
18        2921.99        3257.25        4747.34
19        2896.14        3234.25        4747.34
20        2873.73        2873.73        4747.34
