cost        CG2        HBCS        ScaleStar
1        8595.89        12807.85        8611.68
2        6014.72        9452.48        5969.17
3        5088.75        7296.27        5048.13
4        4492.16        5311.77        4845.33
5        4123.19        4136.34        4845.33
6        3866.05        3897.71        4845.33
7        3700.47        3804.72        4845.33
8        3556.58        3734.2        4845.33
9        3439.8        3679.65        4845.33
10        3348.19        3611.37        4845.33
11        3275.39        3548.05        4845.33
12        3214.56        3500.23        4845.33
13        3161.26        3466.17        4845.33
14        3113.76        3445.52        4845.33
15        3072.21        3410.23        4845.33
16        3039.23        3382.53        4845.33
17        3007.08        3349.87        4845.33
18        2978.62        3328.61        4845.33
19        2953.08        3309.16        4845.33
20        2930.58        2930.58        4845.33
