cost        CG2        HBCS        ScaleStar
1        9062.55        13551.05        9068.5
2        6335.11        10072.63        6295.87
3        5322.98        7675.95        5327.51
4        4737.57        5902.8        5107.64
5        4348.51        4354.56        5107.64
6        4079.13        4118.89        5107.64
7        3900.34        4007.29        5107.64
8        3747.7        3936.98        5107.64
9        3628.21        3867.47        5107.64
10        3532.57        3808.88        5107.64
11        3454.05        3748.29        5107.64
12        3393.05        3692.88        5107.64
13        3333.4        3659.32        5107.64
14        3283.33        3630.77        5107.64
15        3240.83        3597.58        5107.64
16        3205.98        3572.57        5107.64
17        3172.42        3541        5107.64
18        3143.01        3515.65        5107.64
19        3115.8        3492.45        5107.64
20        3091.43        3091.43        5107.64
