cost        CG2        HBCS        ScaleStar
1        8538.11        12818.92        8546.4
2        5943.63        9471.38        5931.23
3        5020.39        7379.74        5032.29
4        4463.85        5368.94        4819.43
5        4100.05        4104.36        4819.43
6        3846.91        3905.84        4819.43
7        3678.19        3784.96        4819.43
8        3536.03        3715.49        4819.43
9        3421.52        3652.75        4819.43
10        3330.79        3584.07        4819.43
11        3258.94        3525.34        4819.43
12        3199.44        3488.14        4819.43
13        3144.47        3448.13        4819.43
14        3097.01        3420.05        4819.43
15        3056.31        3393.13        4819.43
16        3022.89        3362.11        4819.43
17        2991.25        3340.57        4819.43
18        2964.2        3311.58        4819.43
19        2938.16        3292.22        4819.43
20        2916.11        2916.11        4819.43
