cost        CG2        HBCS        ScaleStar
1        8795.49        13131.34        8800.37
2        6131.8        9780.07        6110.9
3        5188.58        7544.39        5175.27
4        4598.58        5559.72        4959.69
5        4221.38        4227.19        4959.69
6        3959.23        4003.72        4959.69
7        3787.37        3902.91        4959.69
8        3637.31        3830.49        4959.69
9        3523.18        3760.62        4959.69
10        3431.42        3694.83        4959.69
11        3355.04        3631.52        4959.69
12        3292.89        3586.67        4959.69
13        3236.48        3546.42        4959.69
14        3187.19        3522.15        4959.69
15        3147.11        3488.1        4959.69
16        3113.09        3467.74        4959.69
17        3080.76        3437.31        4959.69
18        3052.27        3401.52        4959.69
19        3024.44        3383.18        4959.69
20        3002.45        3002.45        4959.69
