cost        CG2        HBCS        ScaleStar
1        7735.69        11653.83        7741.42
2        5416.96        8644.37        5377.79
3        4599.12        6641.55        4551.8
4        4048.83        4838.77        4362.82
5        3713.29        3738.11        4362.82
6        3482.56        3522.97        4362.82
7        3330.63        3422.86        4362.82
8        3201.15        3360.55        4362.82
9        3097.48        3298.07        4362.82
10        3013.61        3246.31        4362.82
11        2949.24        3198.65        4362.82
12        2895.25        3155        4362.82
13        2847.19        3121.75        4362.82
14        2804.6        3096.13        4362.82
15        2767.17        3068.08        4362.82
16        2736.26        3038.89        4362.82
17        2707.96        3018.29        4362.82
18        2683.05        2991.04        4362.82
19        2659.36        2982.52        4362.82
20        2639.43        2639.43        4362.82
