cost        CG2        HBCS        ScaleStar
1        2471.68        2909.42        2496.32
2        1858.82        2467.21        1855.85
3        1618.91        1845.23        1620.4
4        1378.15        1676.29        1383.89
5        1203.9        1427.73        1205.67
6        1125.56        1347.48        1127.26
7        1049.94        1122.8        1051.25
8        985.77        994.69        996.71
9        942.7        960.15        996.71
10        909.35        950.09        996.71
11        868.21        927.29        996.71
12        843.23        921.73        996.71
13        823.14        909.43        996.71
14        799.88        906.5        996.71
15        782.31        905.82        996.71
16        768.18        891.73        996.71
17        752.2        882.16        996.71
18        739.68        868.48        996.71
19        728.22        862.09        996.71
20        716.85        716.85        996.71
