cost        CG2        HBCS        ScaleStar
1        3540.02        4213.01        3563.4
2        2654.33        3389.36        2661.9
3        2312.84        2853.44        2324.03
4        1974.11        2111.18        1993.45
5        1727.33        1950.88        1727.33
6        1614.92        1861.98        1614.7
7        1502.01        1720.1        1500.38
8        1406.21        1410.31        1418.89
9        1347.52        1373.65        1418.89
10        1290.93        1359.3        1418.89
11        1240        1342.3        1418.89
12        1205.16        1331.07        1418.89
13        1171.33        1316.81        1418.89
14        1141.16        1302.6        1418.89
15        1117.58        1296.82        1418.89
16        1096.79        1289.26        1418.89
17        1074.94        1257.62        1418.89
18        1058.2        1236.2        1418.89
19        1042.2        1233.75        1418.89
20        1029.18        1210.1        1418.89
