cost        CG2        HBCS        ScaleStar
1        3660.2        4377.18        3715.45
2        2755.16        3634.06        2750.49
3        2401        2895.41        2405.74
4        2053.13        2069.28        2064.25
5        1788.43        2139.76        1788.64
6        1669.85        1963.88        1686
7        1553.19        1582.16        1564.88
8        1455.62        1515.3        1471.17
9        1396.15        1418.43        1471.17
10        1339.66        1403.7        1471.17
11        1288.12        1384.66        1471.17
12        1250.47        1370.46        1471.17
13        1216.09        1344.06        1471.17
14        1182.51        1344.06        1471.17
15        1159.29        1344.06        1471.17
16        1136.01        1323.82        1471.17
17        1114.78        1306.94        1471.17
18        1096.32        1291.57        1471.17
19        1079.52        1271.95        1471.17
20        1062.84        1062.84        1471.17
