cost        CG2        HBCS        ScaleStar
1        3159.95        3690.35        3172.7
2        2370.94        3035.21        2378.59
3        2070.89        2459.97        2073.86
4        1769.14        1925.32        1777.85
5        1543.68        1612.6        1541.9
6        1442.6        1696.52        1441.89
7        1341.73        1421.26        1345.27
8        1255.91        1266.64        1267
9        1205.27        1224.03        1267
10        1160.28        1212.4        1267
11        1110.05        1203.25        1267
12        1078.1        1175.98        1267
13        1051.21        1171.75        1267
14        1026.61        1171.75        1267
15        1000.3        1162.45        1267
16        980.42        1147.28        1267
17        961.67        1127.33        1267
18        944.99        1112.3        1267
19        930.18        1083.79        1267
20        915.34        915.34        1267
