cost        CG2        HBCS        ScaleStar
1        3525.42        3993.99        3540.3
2        2650.56        3511.19        2640.79
3        2303.76        2737.05        2334.01
4        1967.37        2321.82        1993.58
5        1718.4        1967.59        1722.29
6        1604.71        1855.53        1610.59
7        1494.14        1655.14        1497.11
8        1398.69        1399.96        1416.15
9        1343.94        1370.21        1416.15
10        1287.62        1352.17        1416.15
11        1241.22        1342.46        1416.15
12        1203.04        1317.53        1416.15
13        1167.94        1314.92        1416.15
14        1138.39        1294.46        1416.15
15        1113.36        1271.85        1416.15
16        1091.4        1269.99        1416.15
17        1073.53        1260.85        1416.15
18        1054.76        1244.73        1416.15
19        1039        1239.15        1416.15
20        1022.18        1022.18        1416.15
