cost        CG2        HBCS        ScaleStar
1        3416.25        4003.81        3416.68
2        2555.63        3277.27        2568.94
3        2232.2        2781.51        2241.48
4        1903.25        2275.98        1932.08
5        1663.87        2027.42        1661.07
6        1551.07        1855.65        1551.92
7        1440.92        1577.7        1445.74
8        1351.74        1357.87        1367.04
9        1296.31        1325.48        1367.04
10        1244.15        1316.13        1367.04
11        1197.67        1289.74        1367.04
12        1162.3        1282.38        1367.04
13        1132.43        1279.76        1367.04
14        1100.76        1264.72        1367.04
15        1077.33        1254.77        1367.04
16        1058.47        1231.79        1367.04
17        1038.42        1222.4        1367.04
18        1019.42        1207.4        1367.04
19        1003.46        1190.45        1367.04
20        987.62        987.62        1367.04
