cost        CG2        HBCS        ScaleStar
1        7284.04        10733.3        7290.55
2        5339.66        8159.93        5354.4
3        4397.86        5623.03        4402.96
4        3847.74        4843.16        3944.6
5        3539.84        3622.84        3944.6
6        3303        3351.73        3944.6
7        3130.51        3234.97        3944.6
8        3012.76        3152.67        3944.6
9        2906.58        3084.29        3944.6
10        2820.23        3033.25        3944.6
11        2757.05        3006.22        3944.6
12        2697.18        2962.13        3944.6
13        2646.52        2935.83        3944.6
14        2603.91        2894.39        3944.6
15        2567.99        2861.75        3944.6
16        2535.03        2837.89        3944.6
17        2505.65        2814.32        3944.6
18        2480.55        2799.86        3944.6
19        2455.92        2778.72        3944.6
20        2435.18        2435.18        3944.6
