cost        CG2        HBCS        ScaleStar
1        7039.56        10536.68        7040.63
2        5156.81        7987.14        5165.1
3        4250.36        5554.58        4252.8
4        3717.69        4567.51        3808.25
5        3436.6        3555.94        3808.25
6        3191.87        3236.5        3808.25
7        3025.3        3142.37        3808.25
8        2912.75        3052.98        3808.25
9        2806.56        2977.11        3808.25
10        2725.9        2936.13        3808.25
11        2662.79        2907        3808.25
12        2608.42        2863.89        3808.25
13        2558.08        2823.37        3808.25
14        2520.92        2795.74        3808.25
15        2483.05        2761.88        3808.25
16        2450.07        2741.03        3808.25
17        2422.21        2724.78        3808.25
18        2397.86        2711.97        3808.25
19        2373.94        2688.05        3808.25
20        2353.3        2353.3        3808.25
