cost        CG2        HBCS        ScaleStar
1        7164.52        10630.65        7168.56
2        5256.91        8056.92        5291.69
3        4326.16        5521.23        4329.85
4        3789.95        4495.31        3878.18
5        3491.02        3606.56        3878.18
6        3253.87        3289.71        3878.18
7        3083.85        3192.9        3878.18
8        2967.04        3093.54        3878.18
9        2860.56        3024.64        3878.18
10        2778.63        2986.07        3878.18
11        2714.69        2958.01        3878.18
12        2656.04        2922.71        3878.18
13        2606.3        2885.64        3878.18
14        2566.12        2849.33        3878.18
15        2530.56        2814.37        3878.18
16        2496.64        2794.78        3878.18
17        2467.33        2772.74        3878.18
18        2442.75        2760.34        3878.18
19        2419.03        2743.99        3878.18
20        2398.03        2398.03        3878.18
