cost        CG2        HBCS        ScaleStar
1        8044.75        11869.18        8036.89
2        5893.61        9133.03        5907.85
3        4850.59        6336.76        4853.28
4        4248.83        5263.28        4355.15
5        3893.16        4013.19        4355.15
6        3644.85        3690.85        4355.15
7        3455.18        3576.45        4355.15
8        3318.06        3494.14        4355.15
9        3204.25        3410.61        4355.15
10        3113.11        3354.4        4355.15
11        3040.91        3308.41        4355.15
12        2975.44        3260.72        4355.15
13        2920.73        3237.52        4355.15
14        2878.04        3193.37        4355.15
15        2834.86        3164.87        4355.15
16        2797.63        3123.77        4355.15
17        2765.51        3106.35        4355.15
18        2737.45        3084.5        4355.15
19        2711.23        3071.61        4355.15
20        2687.32        2687.32        4355.15
