cost        CG2        HBCS        ScaleStar
1        7019.13        10279.72        7024.01
2        5145.94        7875.78        5153.94
3        4238.14        5539.59        4239.27
4        3707.38        4611.92        3801.88
5        3424.69        3637.15        3801.88
6        3189.74        3236.09        3801.88
7        3020.62        3136.2        3801.88
8        2906.61        3049        3801.88
9        2805.7        2973.77        3801.88
10        2721.01        2930.58        3801.88
11        2659.93        2902.65        3801.88
12        2601.98        2857.55        3801.88
13        2554.49        2830.62        3801.88
14        2514.19        2804.71        3801.88
15        2478.86        2752.81        3801.88
16        2444.8        2729.78        3801.88
17        2418.1        2712.64        3801.88
18        2394.19        2705.08        3801.88
19        2370.95        2691.94        3801.88
20        2350.96        2350.96        3801.88
