cost        CG2        HBCS        ScaleStar
1        6915.37        10036.36        6920.48
2        5070.02        7580.92        5087.45
3        4179.15        5433.19        4182.98
4        3656.01        4608.51        3746.26
5        3377.04        3400.52        3746.26
6        3136.08        3176.24        3746.26
7        2974.29        3087.02        3746.26
8        2865.38        2979.78        3746.26
9        2759.3        2919.65        3746.26
10        2678.51        2885.5        3746.26
11        2616.64        2848.24        3746.26
12        2560.88        2809.86        3746.26
13        2512.63        2782.77        3746.26
14        2473.45        2764.3        3746.26
15        2439.09        2712.65        3746.26
16        2407.11        2699.96        3746.26
17        2379.9        2675.27        3746.26
18        2356.5        2656.59        3746.26
19        2332.41        2643.94        3746.26
20        2313.08        2313.08        3746.26
