cost        CG2        HBCS        ScaleStar
1        7174.99        10508.05        7175.41
2        5252.71        8146.68        5265.68
3        4332.52        5659.89        4337.19
4        3791.94        4567.97        3889.84
5        3476.94        3712.6        3889.84
6        3254.87        3291.15        3889.84
7        3084.63        3206.68        3889.84
8        2965.18        3110.54        3889.84
9        2861.78        3046.01        3889.84
10        2778.69        2985.55        3889.84
11        2715.21        2949.46        3889.84
12        2657.11        2921.96        3889.84
13        2608.25        2882.56        3889.84
14        2568.41        2859.37        3889.84
15        2531.29        2824.45        3889.84
16        2497.37        2797.13        3889.84
17        2469.43        2776.61        3889.84
18        2444.6        2753.23        3889.84
19        2420.61        2737.5        3889.84
20        2399.11        2399.11        3889.84
